"State_FIPS","State_Name","CPUMA0010","PUMA","GEOID","GISJOIN","PUMA_Name"
"17","Illinois","317","3208","1703208","G17003208","DuPage County (Northwest)--Bloomingdale (South), Wayne & Winfield (North) Townships"
"17","Illinois","317","3209","1703209","G17003209","DuPage County (Southwest)--Naperville & Winfield (South) Townships"
"17","Illinois","318","3306","1703306","G17003306","Lake County (Northwest)--Avon, Lake Villa, Antioch & Grant Townships"
"17","Illinois","318","3307","1703307","G17003307","Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships"
"17","Illinois","318","3308","1703308","G17003308","Lake County (Southwest)--Ela, Freemont, Wauconda & Cuba Townships"
"17","Illinois","318","3309","1703309","G17003309","Lake County (East Central)--Warren, Libertyville (North & East) & Shields Townships"
"17","Illinois","318","3310","1703310","G17003310","Lake County--Vernon, Moraine, West Deerfield & Libertyville (Southeast) Townships"
"17","Illinois","319","3401","1703401","G17003401","Cook County (Northwest)--Palatine & Barrington Townships"
"17","Illinois","320","3407","1703407","G17003407","Cook County (West Central)--Proviso, Riverside & River Forest Townships"
"17","Illinois","321","3408","1703408","G17003408","Cook County (Central)--Cicero, Berwyn & Oak Park Townships"
"17","Illinois","322","3409","1703409","G17003409","Cook County (West Central)--Lyons & Stickney Townships"
"17","Illinois","323","3410","1703410","G17003410","Cook County (Southwest)--Orland (West & Central), Palos & Lemont Townships"
"17","Illinois","324","3411","1703411","G17003411","Cook County (South Central)--Worth & Calumet Townships"
"17","Illinois","325","3412","1703412","G17003412","Cook County (South Central)--Bremen & Orland (East) Townships"
"17","Illinois","326","3413","1703413","G17003413","Cook County (Southeast)--Thornton Township"
"17","Illinois","327","3414","1703414","G17003414","Cook County (South)--Bloom & Rich Townships"
"17","Illinois","328","3415","1703415","G17003415","Cook County (North)--Wheeling Township (North & East)"
"17","Illinois","328","3419","1703419","G17003419","Cook County (Northwest)--Elk Grove & Wheeling (Southwest) Townships"
"17","Illinois","329","3416","1703416","G17003416","Cook County (Northeast)--Northfield & New Trier Townships"
"17","Illinois","329","3420","1703420","G17003420","Cook County (North)--Maine, Norwood Park Townships & Chicago City--Edison Park"
"17","Illinois","329","3421","1703421","G17003421","Cook County (North)--Niles & Evanston Townships"
"17","Illinois","329","3422","1703422","G17003422","Cook County (West)--Leyden, Norwood Park (South) Townships & Chicago City--O'Hare"
"17","Illinois","329","3520","1703520","G17003520","Chicago City (Northwest)--Portage Park, Dunning & Jefferson Park"
"17","Illinois","329","3521","1703521","G17003521","Chicago City (West)--Austin, Belmont Cragin & Montclare"
"17","Illinois","330","3417","1703417","G17003417","Cook County (Northwest)--Hanover & Schaumburg (Northwest) Townships"
"17","Illinois","330","3418","1703418","G17003418","Cook County (Northwest)--Schaumburg Township (South & Central)"
"17","Illinois","331","3501","1703501","G17003501","Chicago City (North)--Edgewater, Uptown & Rogers Park"
"17","Illinois","332","3502","1703502","G17003502","Chicago City (North)--Lake View & Lincoln Park"
"17","Illinois","333","3503","1703503","G17003503","Chicago City (North)--West Ridge, Lincoln Square & North Center"
"17","Illinois","334","3504","1703504","G17003504","Chicago City (Northwest)--Irving Park, Albany Park, Forest Glen & North Park"
"17","Illinois","335","3522","1703522","G17003522","Chicago City (Northwest)--Logan Square, Avondale & Hermosa"
"17","Illinois","335","3523","1703523","G17003523","Chicago City (West)--North & South Lawndale, Humboldt Park, East & West Garfield Park"
"17","Illinois","335","3524","1703524","G17003524","Chicago City (West)--West Town, Near West Side & Lower West Side"
"17","Illinois","335","3525","1703525","G17003525","Chicago City (Central)--Near North Side, Loop & Near South Side"
"17","Illinois","336","3526","1703526","G17003526","Chicago City (Southwest)--Brighton Park, New City, Bridgeport & McKinley Park"
"17","Illinois","337","3527","1703527","G17003527","Chicago City (Southwest)--Gage Park, Garfield Ridge & West Lawn"
"17","Illinois","337","3528","1703528","G17003528","Chicago City (South)--Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing"
"17","Illinois","337","3529","1703529","G17003529","Chicago City (South)--South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas"
"17","Illinois","337","3530","1703530","G17003530","Chicago City (South)--Ashburn, Washington Heights, Morgan Park & Beverly"
"17","Illinois","337","3531","1703531","G17003531","Chicago City (South)--Auburn Gresham, Roseland, Chatham, Avalon Park & Burnside"
"17","Illinois","337","3532","1703532","G17003532","Chicago City (South)--South Chicago, Pullman, West Pullman, East Side & South Deering"
"18","Indiana","338","101","1800101","G18000101","Lake County (Northwest)--Hammond & East Chicago Cities"
"18","Indiana","339","102","1800102","G18000102","Lake County (Northeast)--Gary City & Griffith Town"
"18","Indiana","339","103","1800103","G18000103","Lake County (Central)"
"18","Indiana","340","104","1800104","G18000104","Lake County (South)"
"18","Indiana","341","200","1800200","G18000200","Porter County"
"18","Indiana","342","300","1800300","G18000300","LaPorte County"
"18","Indiana","343","401","1800401","G18000401","St. Joseph County (North)--South Bend City"
"18","Indiana","343","402","1800402","G18000402","St. Joseph County (Outside South Bend City)--Mishawaka City"
"18","Indiana","344","500","1800500","G18000500","Elkhart County--Elkhart & Goshen Cities"
"18","Indiana","345","600","1800600","G18000600","Noble, DeKalb, LaGrange & Steuben Counties"
"18","Indiana","346","700","1800700","G18000700","Jasper, Starke, Fulton, Newton & Pulaski Counties"
"18","Indiana","347","800","1800800","G18000800","Kosciusko & Marshall Counties"
"18","Indiana","348","900","1800900","G18000900","Huntington, Whitley, Adams & Wells Counties"
"18","Indiana","349","1001","1801001","G18001001","Allen County (Central)--Fort Wayne City (South)"
"18","Indiana","349","1002","1801002","G18001002","Allen County (Central)--Fort Wayne City (North)"
"18","Indiana","349","1003","1801003","G18001003","Allen County (Outside Fort Wayne City)"
"18","Indiana","350","1100","1801100","G18001100","Montgomery, Clinton, White, Carroll & Benton Counties"
"18","Indiana","350","1200","1801200","G18001200","Tippecanoe County--Lafayette & West Lafayette Cities"
"18","Indiana","350","1600","1801600","G18001600","Clay, Sullivan, Parke, Fountain, Vermillion & Warren Counties"
"18","Indiana","350","1700","1801700","G18001700","Vigo County--Terre Haute City"
"18","Indiana","350","2100","1802100","G18002100","Morgan, Putnam & Brown Counties"
"18","Indiana","350","2200","1802200","G18002200","Hendricks County"
"18","Indiana","350","2700","1802700","G18002700","Greene, Daviess, Owen, Orange & Martin Counties"
"18","Indiana","350","2900","1802900","G18002900","Bartholomew & Jackson Counties--Columbus City"
"18","Indiana","350","3200","1803200","G18003200","Warrick, Gibson & Posey Counties"
"18","Indiana","350","3300","1803300","G18003300","Vanderburgh County--Evansville City"
"18","Indiana","350","3400","1803400","G18003400","Dubois, Knox, Spencer, Perry, Pike & Crawford Counties"
"18","Indiana","350","3500","1803500","G18003500","Floyd, Harrison & Washington Counties"
"18","Indiana","351","1300","1801300","G18001300","Howard, Cass & Tipton Counties--Kokomo City"
"18","Indiana","351","1400","1801400","G18001400","Grant, Miami & Wabash Counties"
"18","Indiana","351","1500","1801500","G18001500","Henry, Randolph, Jay & Blackford Counties"
"18","Indiana","351","2600","1802600","G18002600","Wayne, Fayette, Rush & Union Counties"
"18","Indiana","351","3000","1803000","G18003000","Jefferson, Jennings, Decatur & Scott Counties"
"18","Indiana","351","3100","1803100","G18003100","Dearborn, Franklin, Ripley, Switzerland & Ohio Counties"
"18","Indiana","351","3600","1803600","G18003600","Clark County--Jeffersonville City"
"18","Indiana","352","1801","1801801","G18001801","Boone & Hamilton (Northwest) Counties"
"18","Indiana","352","1802","1801802","G18001802","Hamilton County (Central)--Carmel City & Fishers Town (West)"
"18","Indiana","352","1803","1801803","G18001803","Hamilton County (East)--Noblesville City & Fishers Town (East)"
"18","Indiana","353","1900","1801900","G18001900","Madison County--Anderson City"
"18","Indiana","353","2500","1802500","G18002500","Hancock & Shelby Counties"
"18","Indiana","354","2000","1802000","G18002000","Delaware County--Muncie City"
"18","Indiana","355","2301","1802301","G18002301","Marion County--Pike & Washington (Northwest) Townships--Indianapolis City (Northwest)"
"18","Indiana","355","2302","1802302","G18002302","Marion County--Washington Township (South & East)--Indianapolis City (North)"
"18","Indiana","356","2303","1802303","G18002303","Marion County--Lawrence Township--Indianapolis (Northeast) & Lawrence Cities"
"18","Indiana","357","2304","1802304","G18002304","Marion County--Wayne & Decatur (Northwest) Townships--Indianapolis City (West)"
"18","Indiana","357","2307","1802307","G18002307","Marion County--Perry & Decatur (South & East) Townships--Indianapolis City (South)"
"18","Indiana","358","2305","1802305","G18002305","Marion County--Center Township--Indianapolis City (Central)"
"18","Indiana","359","2306","1802306","G18002306","Marion County--Warren & Franklin Townships--Indianapolis City (East & Southeast)"
"18","Indiana","360","2400","1802400","G18002400","Johnson County--Greenwood City"
"18","Indiana","361","2800","1802800","G18002800","Monroe County--Bloomington City"
"19","Iowa","362","100","1900100","G19000100","Sioux, Clay, Dickinson, O'Brien, Lyon, Emmet, Palo Alto & Osceola Counties"
"19","Iowa","362","200","1900200","G19000200","Cerro Gordo, Floyd, Kossuth, Hancock, Winnebago, Mitchell & Worth Counties"
"19","Iowa","362","400","1900400","G19000400","Bremer, Winneshiek, Fayette, Clayton, Allamakee, Chickasaw & Howard Counties"
"19","Iowa","362","600","1900600","G19000600","Webster, Hardin, Hamilton, Butler, Wright, Grundy, Franklin & Humboldt Counties"
"19","Iowa","362","700","1900700","G19000700","Dubuque, Buchanan, Jackson & Delaware Counties--Dubuque City"
"19","Iowa","362","800","1900800","G19000800","Clinton, Muscatine, Jones & Cedar Counties"
"19","Iowa","362","1200","1901200","G19001200","Marshall, Benton, Poweshiek, Tama & Iowa Counties"
"19","Iowa","362","1800","1901800","G19001800","South Central Iowa"
"19","Iowa","362","1900","1901900","G19001900","Northwest Central Iowa--Storm Lake, Denison & Cherokee Region"
"19","Iowa","362","2000","1902000","G19002000","Woodbury & Plymouth Counties--Sioux City"
"19","Iowa","362","2200","1902200","G19002200","Wapello, Mahaska, Washington, Jefferson, Keokuk, Davis & Van Buren Counties"
"19","Iowa","362","2300","1902300","G19002300","Des Moines, Lee, Henry & Louisa Counties"
"19","Iowa","363","500","1900500","G19000500","Black Hawk County--Waterloo & Cedar Falls Cities"
"19","Iowa","364","900","1900900","G19000900","Scott County--Davenport City"
"19","Iowa","365","1000","1901000","G19001000","Linn County--Cedar Rapids City"
"19","Iowa","366","1100","1901100","G19001100","Johnson County--Iowa City"
"19","Iowa","367","1300","1901300","G19001300","Story & Boone Counties--Ames City"
"19","Iowa","367","1400","1901400","G19001400","Warren, Jasper, Marion, Dallas (West) & Madison Counties"
"19","Iowa","367","1500","1901500","G19001500","Polk (Southwest) & Dallas (East) Counties--West Des Moines & Urbandale Cities"
"19","Iowa","367","1600","1901600","G19001600","Polk County (East)--Ankeny & Altoona Cities"
"19","Iowa","367","1700","1901700","G19001700","Des Moines City"
"19","Iowa","368","2100","1902100","G19002100","Southwest Iowa--Council Bluffs City"
"20","Kansas","369","100","2000100","G20000100","Northwest Kansas"
"20","Kansas","369","1200","2001200","G20001200","Southwest Kansas--Dodge City, Garden City & Liberal City"
"20","Kansas","370","200","2000200","G20000200","North Central Kansas--Salina City"
"20","Kansas","370","300","2000300","G20000300","Riley, Geary & Pottawatomie Counties--Manhattan City"
"20","Kansas","370","400","2000400","G20000400","Northeast Kansas"
"20","Kansas","370","700","2000700","G20000700","Douglas County--Lawrence City"
"20","Kansas","370","801","2000801","G20000801","Shawnee County (Central)--Topeka City"
"20","Kansas","370","802","2000802","G20000802","Shawnee (Outside Topeka City), Osage, Jackson, Brown & Wabaunsee Counties"
"20","Kansas","370","900","2000900","G20000900","Flint Hills Region--Emporia City"
"20","Kansas","370","1100","2001100","G20001100","South Central Kansas"
